将,jiang1/jiang4/qiang1,J
浆,jiang1/jiang4,J
江,jiang1,J
疆,jiang1/jiang4,J
蒋,jiang3,J
桨,jiang3,J
奖,jiang3,J
讲,jiang3,J
匠,jiang4,J
酱,jiang4,J
降,jiang4/xiang2,J
蕉,jiao1/qiao2/qiao1,J
椒,jiao1,J
礁,jiao1,J
焦,jiao1/qiao2,J
胶,jiao1/xiao2,J
交,jiao1,J
郊,jiao1,J
浇,jiao1,J
骄,jiao1,J
娇,jiao1,J
嚼,jue2/jiao2/jiao4,J
搅,jiao3,J
铰,jiao3,J
矫,jiao3/jiao2,J
侥,jiao3/yao2,J
脚,jiao3/jue2,J
狡,jiao3/xiao4,J
角,jiao3/jue2/lu4/gu3,J
饺,jiao3,J
缴,jiao3/zhuo2,J
绞,jiao3,J
剿,jiao3/chao1,J
教,jiao4/jiao1,J
酵,jiao4,J
轿,jiao4,J
较,jiao4,J
叫,jiao4,J
窖,jiao4/zao4,J
揭,jie1/qi4/he2,J
接,jie1/xie2/sha4/cha1,J
皆,jie1,J
秸,jie1/ji2,J
街,jie1,J
阶,jie1,J
截,jie2,J
劫,jie2,J
节,jie2/jie1,J
桔,ju2/jie2/xie2,J
杰,jie2,J
捷,jie2/qie4/cha1,J
睫,jie2/she4,J
竭,jie2,J
洁,jie2/ji2,J
结,jie2/jie1,J
解,jie3/jie4/xie4,J
姐,jie3/ju4/xu4/zu1,J
戒,jie4,J
藉,ji2/jie4,J
芥,jie4/gai4,J
界,jie4,J
借,jie4,J
介,jie4/ge4,J
疥,jie4,J
诫,jie4,J
届,jie4,J
巾,jin1,J
筋,jin1/qian2,J
斤,jin1,J
金,jin1/jin4,J
今,jin1,J
津,jin1,J
襟,jin1,J
紧,jin3,J
锦,jin3,J
仅,jin3/fu4/nu2/jin4,J
谨,jin3,J
进,jin4,J
靳,jin4,J
晋,jin4,J
禁,jin4/jin1,J
近,jin4,J
烬,jin4,J
浸,jin4/qin1,J
尽,jin3/jin4,J
劲,jin4/jing4,J
荆,jing1,J
兢,jing1,J
茎,jing1,J
睛,jing1/jing3,J
晶,jing1,J
鲸,jing1,J
京,jing1,J
惊,jing1/liang2,J
精,jing1/qing2/jing4,J
粳,jing1,J
经,jing1/jing4,J
井,jing3/jing4,J
警,jing3,J
景,jing3/ying3,J
颈,jing3/geng3,J
静,jing4,J
境,jing4,J
敬,jing4,J
镜,jing4,J
径,jing4,J
痉,jing4,J
靖,jing4,J
竟,jing4,J
竞,jing4,J
净,jing4/cheng1,J
炯,jiong3,J
窘,jiong3,J
揪,jiu1,J
究,jiu1/jiu4,J
纠,jiu1,J
玖,jiu3,J
韭,jiu3,J
久,jiu3,J
灸,jiu3,J
九,jiu3/jiu1,J
酒,jiu3,J
厩,jiu4,J
救,jiu4/jiu1,J
旧,jiu4,J
臼,jiu4,J
舅,jiu4,J
咎,jiu4/gao1,J
就,jiu4,J
疚,jiu4,J
鞠,ju1/qu1/qiong1,J
拘,ju1/gou1/ju3/ju2,J
狙,ju1,J
疽,ju1/ju3,J
居,ju1/ji1,J
驹,ju1,J
菊,ju2,J
局,ju2,J
咀,ju3/zui3,J
矩,ju3,J
举,ju3,J
沮,ju3/ju1/ju4/jian1/zu3,J
聚,ju4,J
拒,ju4/ju3,J
据,ju4/ju1,J
巨,ju4/qu2,J
具,ju4,J
距,ju4,J
踞,ju4,J
锯,ju4/ju1,J
俱,ju4/ju1,J
句,ju4/gou1/gou4/qu2,J
惧,ju4,J
炬,ju4,J
剧,ju4,J
捐,juan1/yuan2,J
鹃,juan1,J
娟,juan1,J
倦,juan4,J
眷,juan4,J
卷,juan3/juan4/quan2/quan1/gun3/jun4,J
绢,juan4,J
撅,jue1/jue4/jue2/gui4,J
攫,jue2,J
抉,jue2,J
掘,jue2/ku1,J
倔,jue2/jue4,J
爵,jue2,J
觉,jue2/jiao4,J
决,jue2,J
诀,jue2,J
绝,jue2,J
均,jun1/yun4,J
菌,jun1/jun4,J
钧,jun1,J
军,jun1,J
君,jun1,J
峻,jun4,J
俊,jun4/shun4/dun1,J
竣,jun4,J
浚,jun4/xun4/cun2,J
郡,jun4,J
骏,jun4,J
喀,ka1/ke4/ke,K
咖,ka1/jia1/ga1,K
卡,ka3/qia3,K
咯,ge1/luo4/ka3/ka1/lo,G
开,kai1,K
揩,kai1/jia2,K
楷,kai3/jie4/jie1,K
凯,kai3,K
慨,kai3,K
刊,kan1,K
堪,kan1/chen3,K
勘,kan1,K
坎,kan3/kan4,K
砍,kan3,K
看,kan4/kan1,K
康,kang1/kang4,K
慷,kang1,K
糠,kang1,K
扛,kang2/gang1,K
抗,kang4/gang1,K
亢,kang4/gang1/geng1,K
炕,kang4/hang1,K
考,kao3,K
拷,kao3,K
烤,kao3,K
靠,kao4,K
坷,ke3/ke1/jiong1,K
苛,ke1/he1,K
柯,ke1,K
棵,ke1/kuan3/ke3,K
磕,ke1/ke3,K
颗,ke1,K
科,ke1/ke4,K
壳,ke2/qiao4,K
咳,hai1/hai2/ke2/gai1,H
可,ke3/ge1/ke4,K
渴,ke3/jie2/kai4/he2,K
克,ke4,K
刻,ke4/kei1,K
客,ke4/qia4,K
课,ke4,K
肯,ken3,K
啃,ken3,K
垦,ken3/yin2,K
恳,ken3,K
坑,keng1/kang4,K
吭,keng1/hang2/hang4,K
空,kong1/kong3/kong4,K
恐,kong3,K
孔,kong3,K
控,kong4/kong1/qiang1,K
抠,kou1,K
口,kou3,K
扣,kou4,K
寇,kou4,K
枯,ku1/gu1,K
哭,ku1,K
窟,ku1,K
苦,ku3/gu3/hu4,K
酷,ku4,K
库,ku4,K
裤,ku4,K
夸,kua1/kua4/kua3,K
垮,kua3,K
挎,kua4/ku1/kou1,K
跨,kua4/ku4/kua1/kua3,K
胯,kua4/kua3,K
块,kuai4/yue2,K
筷,kuai4,K
侩,kuai4,K
快,kuai4,K
宽,kuan1,K
款,kuan3/xin1,K
匡,kuang1/wang1,K
筐,kuang1,K
狂,kuang2/jue2,K
框,kuang1/kuang4/kuang2,K
矿,kuang4,K
眶,kuang4,K
旷,kuang4,K
况,kuang4,K
亏,kui1/yu2,K
盔,kui1,K
岿,kui1,K
窥,kui1,K
葵,kui2,K
奎,kui2/kui3,K
魁,kui2/kui3/kuai4,K
傀,gui1/kuai4/kui3,G
馈,kui4,K
愧,kui4,K
溃,kui4/hui4,K
坤,kun1,K
昆,kun1/hun2/kun4,K
捆,kun3/hun2,K
困,kun4,K
括,kuo4/gua1,K
扩,kuo4,K
廓,kuo4,K
阔,kuo4,K
垃,la1/la,L
拉,la1/la2/la3/la4/la,L
喇,la3/la2/la1/la,L
蜡,la4/qu4/zha4/ji2,L
腊,la4/xi1,L
辣,la4,L
啦,la/la1,L
莱,lai2,L
来,lai2,L
赖,lai4,L
蓝,lan2/la,L
婪,lan2/lan3,L
栏,lan2,L
拦,lan2,L
篮,lan2,L
阑,lan2,L
兰,lan2,L
澜,lan2,L
谰,lan2,L
揽,lan3,L
览,lan3,L
懒,lan3,L
缆,lan3,L
烂,lan4,L
滥,lan4,L
琅,lang2/lang4,L
榔,lang2/lang3,L
狼,lang2/lang3/lang4/hang3,L
廊,lang2,L
郎,lang2/lang4,L
朗,lang3,L
浪,lang4/lang2,L
捞,lao1,L
劳,lao2,L
牢,lao2/lao4/lou2,L
老,lao3,L
佬,lao3/liao2,L
姥,lao3/mu3,L
酪,lao4/luo4/lu4,L
烙,lao4/luo4,L
涝,lao4,L
勒,lei1/le4/lei,L
乐,le4/yue4,L
雷,lei2/lei4,L
镭,lei2,L
蕾,lei3,L
磊,lei3,L
累,lei4/lei3/lei2/lv4/lie4,L
儡,lei3/lei2/lei4,L
垒,lei3,L
擂,lei2/lei4/lei1,L
肋,le1/lei4/jin1,L
类,lei4,L
泪,lei4,L
棱,leng2/leng4/leng1/ling2/cheng1,L
楞,leng2/leng4,L
冷,leng3/ling2/ling3,L
厘,li2/chan2,L
梨,li2,L
犁,li2,L
黎,li2,L
篱,li2,L
狸,li2,L
离,li2/chi1,L
漓,li2,L
理,li3,L
李,li3,L
里,li3/li,L
鲤,li3,L
礼,li3,L
莉,li4/li2/chi2,L
荔,li4,L
吏,li4,L
栗,li4/lie4,L
丽,li4/li2,L
厉,li4,L
励,li4,L
砾,li4,L
历,li4,L
利,li4,L
傈,li4,L
例,li4/lie4,L
俐,li4,L
痢,li4,L
立,li4/wei4,L
粒,li4,L
沥,li4,L
隶,li4/dai4/yi4/di4,L
力,li4,L
璃,li2,L
哩,li1/li4/li/li3/mai2/ying1,L
俩,lia3/liang3,L
联,lian2,L
莲,lian2,L
连,lian2,L
镰,lian2,L
廉,lian2,L
怜,lian2/ling2/ling3,L
涟,lian2,L
帘,lian2/chen2,L
敛,lian3,L
脸,lian3,L
链,lian4,L
恋,lian4,L
炼,lian4,L
练,lian4,L
粮,liang2,L
凉,liang2/liang4,L
梁,liang2,L
粱,liang2,L
良,liang2/liang3,L
两,liang3,L
辆,liang4,L
量,liang4/liang2,L
晾,liang4,L
亮,liang4/liang2,L
谅,liang4,L
撩,liao1/liao2/liao3/lao4/liao4,L
聊,liao2/liu2,L
僚,liao2/liao3/lao3,L
疗,liao2,L
燎,liao2/liao3/liao4,L
寥,liao2,L
辽,liao2,L
潦,lao3/lao4/lao2/liao2/liao3,L
了,le/liao3/liao4,L
撂,liao4,L
镣,liao4,L
廖,liao4/liao2,L
料,liao4/liao2,L
列,lie4/li4,L
裂,lie4/lie3,L
烈,lie4,L
劣,lie4,L
猎,lie4/xi1/que4,L
琳,lin2,L
林,lin2,L
磷,lin2/lin4/lin3/ling2,L
霖,lin2,L
临,lin2,L
邻,lin2,L
鳞,lin2,L
淋,lin2/lin4,L
凛,lin3,L
赁,lin4,L
吝,lin4,L
拎,lin1/ling1,L
玲,ling2,L
菱,ling2,L
零,ling2/lian2,L
龄,ling2,L
铃,ling2,L
伶,ling2,L
羚,ling2,L
凌,ling2/ling4,L
灵,ling2,L
陵,ling2,L
岭,ling3/ling2,L
领,ling3,L
另,ling4,L
令,ling4/ling2/lian2/ling3,L
溜,liu1/liu4/liu2,L
琉,liu2,L
榴,liu2,L
硫,liu2/chu4,L
馏,liu2/liu4,L
留,liu2/liu4/liu3,L
刘,liu2,L
瘤,liu2,L
流,liu2,L
柳,liu3,L
六,liu4/lu4,L
龙,long2,L
聋,long2,L
咙,long2,L
笼,long2/long3,L
窿,long2,L
隆,long2/long1,L
垄,long3,L
拢,long3,L
陇,long3,L
楼,lou2,L
娄,lou2,L
搂,lou3/lou1,L
篓,lou3,L
漏,lou4/lou2,L
陋,lou4,L
芦,lu2/hu4/lu3,L
卢,lu2,L
颅,lu2,L
庐,lu2,L
炉,lu2,L
掳,lu3,L
卤,lu3/xi1,L
虏,lu3,L
鲁,lu3,L
麓,lu4,L
碌,lu4/luo4/liu4,L
露,lu4/lou4,L
路,lu4/luo4,L
赂,lu4,L
鹿,lu4/lv2,L
潞,lu4,L
禄,lu4,L
录,lu4,L
陆,lu4/liu4,L
戮,lu4,L
驴,lv2,L
吕,lv3,L
铝,lv3,L
侣,lv3,L
旅,lv3,L
履,lv3,L
屡,lv3,L
缕,lv3,L
虑,lv4/bi4,L
氯,lv4,L
律,lv4,L
率,lv4/shuai4/lve,L
滤,lv4,L
绿,lv4/lu4,L
峦,luan2,L
挛,luan2,L
孪,luan2,L
滦,luan2,L
卵,luan3/kun1,L
乱,luan4,L
掠,lve4/lve3,L
略,lve4,L
抡,lun1/lun2,L
轮,lun2,L
伦,lun2,L
仑,lun2,L
沦,lun2,L
纶,lun2/guan1,L
论,lun4/lun2,L
萝,luo2,L
螺,luo2,L
罗,luo2,L
逻,luo2,L
锣,luo2,L
箩,luo2,L
骡,luo2,L
裸,luo3,L
落,luo4/la4/lao4/luo1,L
洛,luo4,L
骆,luo4,L
络,luo4/lao4,L
妈,ma1,M
麻,ma2/ma1,M
玛,ma3,M
码,ma3,M
蚂,ma3/ma1/ma4,M
马,ma3,M
骂,ma4,M
嘛,ma/ma2,M
吗,ma/ma2/ma3,M
埋,mai2/man2,M
买,mai3,M
麦,mai4,M
卖,mai4,M
迈,mai4,M
脉,mai4/mo4,M
瞒,man2,M
馒,man2,M
蛮,man2,M
满,man3,M
蔓,man4/wan4/man2,M
曼,man4,M
慢,man4/man2,M
漫,man4,M
谩,man2/man4,M
芒,mang2/huang1/huang3/wang2,M
茫,mang2/huang3,M
盲,mang2,M
氓,mang2/meng2,M
忙,mang2,M
莽,mang3/mang2,M
猫,mao1/miao2/mao2,M
茅,mao2,M
锚,mao2,M
毛,mao2/mao4,M
矛,mao2,M
铆,mao3,M
卯,mao3,M
茂,mao4,M
冒,mao4/mo4,M
帽,mao4,M
貌,mao4/mo4,M
贸,mao4,M
么,me/yao1/mo2/ma,M
玫,mei2,M
枚,mei2,M
梅,mei2,M
酶,mei2,M
霉,mei2,M
煤,mei2,M
没,mei2/mo4/me,M
眉,mei2,M
媒,mei2/mei4,M
镁,mei3,M
每,mei3,M
美,mei3,M
昧,mei4/wen3/mo4,M
寐,mei4,M
妹,mei4,M
媚,mei4,M
门,men2,M
闷,men4/men1,M
们,men,M
萌,meng2/ming2,M
蒙,meng2/meng3/meng1,M
檬,meng2,M
盟,meng2/meng4/ming2,M
锰,meng3,M
猛,meng3,M
梦,meng4,M
孟,meng4,M
眯,mi1/mi3/mi4/mi2,M
醚,mi2,M
靡,mi2/mi3/ma2,M
糜,mi2/mei2,M
迷,mi2/mi4,M
谜,mi2/mei4,M
弥,mi2,M
米,mi3,M
秘,mi4/bi4/bie2,M
觅,mi4,M
泌,mi4/bi4,M
蜜,mi4,M
密,mi4,M
幂,mi4,M
棉,mian2,M
眠,mian2/mian3/min3,M
绵,mian2,M
冕,mian3,M
免,mian3/wen4/wan3,M
勉,mian3,M
娩,mian3/wan3/wen4,M
缅,mian3,M
面,mian4,M
苗,miao2,M
描,miao2/mao4,M
瞄,miao2,M
藐,miao3/mo4,M
秒,miao3,M
渺,miao3,M
庙,miao4,M
妙,miao4/miao3,M
蔑,mie4,M
灭,mie4,M
民,min2,M
抿,min3,M
皿,min3/ming3,M
敏,min3,M
悯,min3,M
闽,min3,M
明,ming2/meng4,M
螟,ming2,M
鸣,ming2,M
铭,ming2,M
名,ming2/ming4,M
命,ming4,M
谬,miu4,M
摸,mo1/mo2,M
摹,mo2/mo1,M
蘑,mo2,M
模,mo2/mu2,M
膜,mo2,M
磨,mo2/mo4,M
摩,mo2/mi2/ma1,M
魔,mo2,M
抹,mo3/mo4/ma1,M
末,mo4/me,M
莫,mo4/mu4,M
墨,mo4/mei4,M
默,mo4,M
沫,mo4,M
漠,mo4,M
寞,mo4,M
陌,mo4,M
谋,mou2,M
牟,mou2/mao4/mu4,M
某,mou3/mei2,M
拇,mu3,M
牡,mu3,M
亩,mu3,M
姆,mu3,M
母,mu3/mu2/wu3/wu2,M
墓,mu4,M
暮,mu4,M
幕,mu4/man4,M
募,mu4/bo2,M
慕,mu4,M
木,mu4,M
目,mu4,M
睦,mu4,M
牧,mu4,M
穆,mu4,M
拿,na2,N
哪,na3/nuo2/na/nai3/na4/nie4/ne2/nei3,N
呐,na4/ne4/na/nuo4/ne,N
钠,na4,N
那,na4/nuo2/nuo4/nei4/na3/nei3/ne2/na1/nai3/ne4,N
娜,na4/nuo2,N
纳,na4,N
氖,nai3,N
乃,nai3/ai3,N
奶,nai3,N
耐,nai4/neng2,N
奈,nai4,N
南,nan2/na1,N
男,nan2,N
难,nan2/nan4,N
囊,nang2/nang1,N
挠,nao2,N
脑,nao3,N
恼,nao3,N
闹,nao4,N
淖,nao4/zhao4/zhuo1/chuo4,N
呢,ne/ni2/ni3/ni1,N
馁,nei3,N
内,nei4/na4/rui4,N
嫩,nen4,N
能,neng2/tai2/nai2/nai4/xiong2,N
妮,ni1/ni2,N
霓,ni2,N
倪,ni2/ni4/nie4,N
泥,ni2/ni4/ni3/nie4/ning4,N
尼,ni2/ni3,N
拟,ni3,N
你,ni3,N
匿,ni4/te4,N
腻,ni4,N
逆,ni4,N
溺,ni4/ruo4/niao4,N
蔫,nian1/yan1/yan4,N
拈,nian1/nian3/dian1,N
年,nian2/ning4,N
碾,nian3,N
撵,nian3,N
捻,nian3/nie1/nian1,N
念,nian4,N
娘,niang2,N
酿,niang4/niang2,N
鸟,niao3/diao3,N
尿,niao4/sui1,N
捏,nie1,N
聂,nie4,N
孽,nie4,N
啮,nie4,N
镊,nie4,N
镍,nie4,N
涅,nie4,N
您,nin2,N
柠,ning2/chu3/zhu4,N
狞,ning2,N
凝,ning2,N
宁,ning2/zhu4/ning4,N
拧,ning2/ning3/ning4,N
泞,ning4/zhu4,N
牛,niu2,N
扭,niu3/chou3/zhou3/zhou4,N
钮,niu3,N
纽,niu3,N
脓,nong2,N
浓,nong2,N
农,nong2,N
弄,nong4/long4,N
奴,nu2,N
努,nu3,N
怒,nu4,N
女,nv3/nv4/ru3,N
暖,nuan3/xuan1,N
虐,nve4,N
疟,nve4/yao4,N
挪,nuo2,N
懦,nuo4,N
糯,nuo4,N
诺,nuo4,N
哦,o2/e2/o4,O
欧,ou1,O
鸥,ou1,O
殴,ou1,O
藕,ou3,O
呕,ou3/ou4,O
偶,ou3,O
沤,ou1/ou4,O
啪,pa1,P
趴,pa1,P
爬,pa2,P
帕,pa4/mo4,P
怕,pa4/bo2,P
琶,pa2,P
拍,pai1/bo2,P
排,pai2/bai4/pai3,P
牌,pai2,P
徘,pai2,P
湃,pai4/ba2,P
派,pai4/mai4/bai4/pa1,P
攀,pan1,P
潘,pan1/pan4/bo1/pan2/fan1,P
盘,pan2,P
磐,pan2,P
盼,pan4/fen2,P
畔,pan4,P
判,pan4,P
叛,pan4,P
乓,pang1,P
庞,pang2,P
旁,pang2/peng1/beng1/bang4,P
耪,pang3,P
胖,pang4/pan4/pan2,P
抛,pao1,P
咆,pao2,P
刨,pao2/bao4,P
炮,pao4/pao2/bao1,P
袍,pao2/bao4,P
跑,pao3/pao2/bo2,P
泡,pao4/pao1/pao2,P
呸,pei1,P
胚,pei1,P
培,pei2/pou3/pi1,P
裴,pei2/fei2,P
赔,pei2,P
陪,pei2,P
配,pei4,P
佩,pei4,P
沛,pei4,P
喷,pen1/pen4,P
盆,pen2,P
砰,peng1/ping1/peng4,P
抨,peng1/beng1,P
烹,peng1,P
澎,peng1/peng2,P
彭,peng2/pang2/bang1/peng1,P
蓬,peng2/peng4,P
棚,peng2,P
硼,peng2/peng1,P
篷,peng2,P
膨,peng2/peng4,P
朋,peng2,P
鹏,peng2,P
捧,peng3/feng4,P
碰,peng4,P
坯,pi1/huai4,P
砒,pi1,P
霹,pi1,P
批,pi1/pi2,P
披,pi1,P
劈,pi1/pi3,P
琵,pi2,P
毗,pi2,P
啤,pi2,P
脾,pi2/pai2/bi4/pi4,P
疲,pi2,P
皮,pi2,P
匹,pi3,P
痞,pi3,P
僻,pi4,P
屁,pi4,P
譬,pi4,P
篇,pian1,P
偏,pian1,P
片,pian4/pian1/pan4,P
骗,pian4,P
飘,piao1,P
漂,piao4/piao1/piao3/biao1,P
瓢,piao2,P
票,piao4/piao1,P
撇,pie1/bie1/pie3,P
瞥,pie1/bi4,P
拼,pin1/bing4,P
频,pin2,P
贫,pin2,P
品,pin3,P
聘,pin4/ping4,P
乒,ping1,P
坪,ping2,P
苹,ping2/peng1,P
萍,ping2,P
平,ping2/pian2/bing4/beng1,P
凭,ping2,P
瓶,ping2,P
评,ping2,P
屏,ping2/bing3/bing4/bing1,P
坡,po1,P
泼,po1,P
颇,po3/po1,P
婆,po2,P
破,po4,P
魄,po4/bo2/tuo4,P
迫,po4/pai3,P
粕,po4,P
剖,pou1/po3,P
扑,pu1/pi4,P
铺,pu4/pu1,P
仆,pu1/pu2,P
莆,pu2/fu3,P
葡,pu2/bei4,P
菩,pu2/bei4/bo2,P
蒲,pu2/bo2,P
埔,bu4/pu3,B
朴,pu3/po4/pu1/po1/piao2,P
圃,pu3,P
普,pu3,P
浦,pu3,P
谱,pu3,P
曝,pu4,P
瀑,pu4/bao4/bo2,P
期,qi1/ji1,Q
欺,qi1,Q
栖,qi1/xi1,Q
戚,qi1/cu4,Q
妻,qi1/qi4,Q
七,qi1/qi2,Q
凄,qi1,Q
漆,qi1/qie4,Q
柒,qi1,Q
沏,qi1/qie4,Q
其,qi2/ji1/ji4,Q
棋,qi2/ji1,Q
奇,qi2/ji1/ai3/yi3,Q
歧,qi2,Q
畦,qi2,Q
崎,qi2/qi3/yi1,Q
脐,qi2,Q
齐,qi2/ji4,Q
旗,qi2,Q
祈,qi2/gui3,Q
祁,qi2/zhi3,Q
骑,qi2,Q
起,qi3,Q
岂,qi3,Q
乞,qi3/qi4,Q
企,qi3,Q
启,qi3,Q
契,qi4/xie4/qie4/jie2,Q
砌,qi4/qie4,Q
器,qi4,Q
气,qi4/qi3,Q
迄,qi4,Q
弃,qi4,Q
汽,qi4/gai4/yi3,Q
泣,qi4/li4/se4,Q
讫,qi4,Q
掐,qia1,Q
洽,qia4/he2,Q
牵,qian1,Q
扦,qian1,Q
钎,qian1,Q
铅,qian1/yan2,Q
千,qian1,Q
迁,qian1,Q
签,qian1,Q
仟,qian1,Q
谦,qian1,Q
乾,qian2/gan1,Q
黔,qian2,Q
钱,qian2,Q
钳,qian2,Q
前,qian2/qian3/jian3,Q
潜,qian2,Q
遣,qian3/qian4,Q
浅,qian3/jian1,Q
谴,qian3,Q
堑,qian4,Q
嵌,qian4/han3/kan4,Q
欠,qian4,Q
歉,qian4,Q
枪,qiang1,Q
呛,qiang1/qiang4,Q
腔,qiang1/kong4,Q
羌,qiang1,Q
墙,qiang2,Q
蔷,qiang2,Q
强,qiang2/qiang3/jiang4,Q
抢,qiang3/qiang1,Q
橇,qiao1,Q
锹,qiao1,Q
敲,qiao1,Q
悄,qiao1/qiao3/qiao4,Q
桥,qiao2,Q
瞧,qiao2,Q
乔,qiao2,Q
侨,qiao2,Q
巧,qiao3,Q
鞘,qiao4/shao1,Q
撬,qiao4,Q
翘,qiao4/qiao2,Q
峭,qiao4,Q
俏,qiao4/xiao4/xiao1,Q
窍,qiao4,Q
切,qie4/qie1/qi4,Q
茄,jia1/qie2,J
且,qie3/ju1/cu2,Q
怯,qie4,Q
窃,qie4,Q
钦,qin1,Q
侵,qin1/qin3,Q
亲,qin1/qing4,Q
秦,qin2,Q
琴,qin2,Q
勤,qin2/qi2,Q
芹,qin2,Q
擒,qin2,Q
禽,qin2,Q
寝,qin3,Q
沁,qin4,Q
青,qing1/jing1,Q
轻,qing1,Q
氢,qing1,Q
倾,qing1,Q
卿,qing1,Q
清,qing1/qing4,Q
擎,qing2,Q
晴,qing2,Q
氰,qing2,Q
情,qing2,Q
顷,qing3,Q
请,qing3,Q
庆,qing4,Q
琼,qiong2,Q
穷,qiong2,Q
秋,qiu1,Q
丘,qiu1,Q
邱,qiu1,Q
球,qiu2,Q
求,qiu2,Q
囚,qiu2,Q
酋,qiu2,Q
泅,qiu2/you1,Q
趋,qu1,Q
区,qu1/ou1,Q
蛆,qu1/ju1,Q
曲,qu1/qu3,Q
躯,qu1,Q
屈,qu1/jue2/que4/ju2,Q
驱,qu1,Q
渠,qu2/ju4,Q
取,qu3/qu1,Q
娶,qu3/ju1/shu1,Q
龋,qu3,Q
趣,qu4/cu4/qu1/cou3/zou1,Q
去,qu4/qu1,Q
圈,quan1/juan4/juan1/quan2/juan3,Q
颧,quan2,Q
权,quan2,Q
醛,quan2/chuo4,Q
泉,quan2,Q
全,quan2,Q
痊,quan2,Q
拳,quan2,Q
犬,quan3,Q
券,quan4/xuan4,Q
劝,quan4,Q
缺,que1/kui3,Q
炔,gui4/xue4/que1,G
瘸,que2,Q
却,que4,Q
鹊,que4,Q
榷,que4,Q
确,que4,Q
雀,que4/qiao1/qiao3,Q
裙,qun2,Q
群,qun2,Q
然,ran2,R
燃,ran2,R
冉,ran3/nan2/dan1,R
染,ran3,R
瓤,rang2,R
壤,rang3,R
攘,rang3/rang4/ning2/xiang3,R
嚷,rang3/rang1,R
让,rang4,R
饶,rao2,R
扰,rao3/you4,R
绕,rao4/rao3,R
惹,re3/ruo4,R
热,re4,R
壬,ren2,R
仁,ren2,R
人,ren2,R
忍,ren3/ren4,R
韧,ren4,R
任,ren4/ren2/lin4,R
认,ren4,R
刃,ren4,R
妊,ren4/ren2,R
纫,ren4,R
扔,reng1/reng4,R
仍,reng2,R
日,ri4,R
戎,rong2/reng1,R
茸,rong1/rong2/rong3,R
蓉,rong2,R
荣,rong2,R
融,rong2,R
熔,rong2,R
溶,rong2,R
容,rong2/yong3,R
绒,rong2,R
冗,rong3,R
揉,rou2,R
柔,rou2,R
肉,rou4/ru4,R
茹,ru2,R
蠕,ru2,R
儒,ru2,R
孺,ru2,R
如,ru2,R
辱,ru3,R
乳,ru3,R
汝,ru3,R
入,ru4,R
褥,ru4/nu4,R
软,ruan3,R
阮,ruan3/yuan2,R
蕊,rui3/juan3,R
瑞,rui4,R
锐,rui4,R
闰,run4,R
润,run4,R
若,ruo4/re2/re4/re3,R
弱,ruo4,R
撒,sa1/sa3,S
洒,sa3/xi3/xian3/sen3/cui3/xun4,S
萨,sa4,S
腮,sai1,S
鳃,sai1,S
塞,sai1/se4/sai4,S
赛,sai4,S
三,san1,S
叁,san1,S
伞,san3,S
散,san4/san3/san1,S
桑,sang1,S
嗓,sang3,S
丧,sang4/sang1,S
搔,sao1/sao4,S
骚,sao1,S
扫,sao3/sao4,S
嫂,sao3,S
瑟,se4,S
色,se4/shai3,S
涩,se4,S
森,sen1,S
僧,seng1/ceng2,S
莎,sha1/suo1/sui1,S
砂,sha1,S
杀,sha1,S
刹,sha1/cha4,S
沙,sha1/sha4/suo1,S
纱,sha1,S
傻,sha3,S
啥,sha4,S
煞,sha1/sha4,S
筛,shai1,S
晒,shai4,S
珊,shan1,S
苫,shan1/shan4/tian1/chan1,S
杉,shan1/sha1,S
山,shan1,S
删,shan1,S
煽,shan1,S
衫,shan1,S
闪,shan3,S
陕,shan3,S
擅,shan4,S
赡,shan4,S
膳,shan4,S
善,shan4,S
汕,shan4/shuan4,S
扇,shan4/shan1,S
缮,shan4,S
墒,shang1,S
伤,shang1,S
商,shang1,S
赏,shang3,S
晌,shang3,S
上,shang4/shang3,S
尚,shang4/chang2,S
裳,shang/chang2,S
梢,shao1/shao4/xiao1/sao4,S
捎,shao1/shao3/xiao1/qiao4/shao4,S
稍,shao1/shao4,S
烧,shao1,S
芍,shao2/xiao4/que4/di4,S
勺,shao2/shuo4/zhuo2/di4,S
韶,shao2,S
少,shao3/shao4,S
哨,shao4/sao1/xiao1/xiao4/sao4,S
邵,shao4,S
绍,shao4,S
奢,she1,S
赊,she1,S
蛇,she2/yi2/tuo2/chi2,S
舌,she2/gua1,S
舍,she3/she4/shi4,S
赦,she4/ce4,S
摄,she4,S
射,she4/ye4/yi4,S
慑,she4,S
涉,she4/die2,S
社,she4,S
设,she4,S
砷,shen1,S
申,shen1,S
呻,shen1,S
伸,shen1,S
身,shen1/juan1,S
深,shen1,S
娠,shen1,S
绅,shen1,S
神,shen2/shen1,S
沈,shen3/chen2/tan2,S
审,shen3,S
婶,shen3,S
甚,shen2/shen4,S
肾,shen4,S
慎,shen4/zhen4,S
渗,shen4,S
声,sheng1/qing4,S
生,sheng1,S
甥,sheng1,S
牲,sheng1,S
升,sheng1,S
绳,sheng2,S
省,sheng3/xing3/xian3,S
盛,sheng4/cheng2,S
剩,sheng4,S
胜,sheng4/xing1/qing4/sheng1,S
圣,sheng4/ku1,S
师,shi1,S
失,shi1/yi4,S
狮,shi1,S
施,shi1/yi4/shi3,S
湿,shi1,S
诗,shi1,S
尸,shi1,S
虱,shi1,S
十,shi2,S
石,shi2/dan4,S
