1208	俭	jian3
1209	剪	jian3
1210	减	jian3
1211	荐	jian4
1212	槛	kan3/jian4
1213	鉴	jian4
1214	践	jian4
1215	见	jian4/xian4
1216	键	jian4
1217	箭	jian4
1218	件	jian4/mou2
1219	健	jian4
1220	舰	jian4
1221	剑	jian4
1222	饯	jian4
1223	渐	jian4/jian1
1224	溅	jian4/jian1
1225	涧	jian4
1226	建	jian4
1227	僵	jiang1
1228	姜	jiang1
1229	将	jiang1/jiang4/qiang1
1230	浆	jiang1/jiang4
1231	江	jiang1
1232	疆	jiang1/jiang4
1233	蒋	jiang3
1234	桨	jiang3
1235	奖	jiang3
1236	讲	jiang3
1237	匠	jiang4
1238	酱	jiang4
1239	降	jiang4/xiang2
1240	蕉	jiao1/qiao2/qiao1
1241	椒	jiao1
1242	礁	jiao1
1243	焦	jiao1/qiao2
1244	胶	jiao1/xiao2
1245	交	jiao1
1246	郊	jiao1
1247	浇	jiao1
1248	骄	jiao1
1249	娇	jiao1
1250	嚼	jue2/jiao2/jiao4
1251	搅	jiao3
1252	铰	jiao3
1253	矫	jiao3/jiao2
1254	侥	jiao3/yao2
1255	脚	jiao3/jue2
1256	狡	jiao3/xiao4
1257	角	jiao3/jue2/lu4/gu3
1258	饺	jiao3
1259	缴	jiao3/zhuo2
1260	绞	jiao3
1261	剿	jiao3/chao1
1262	教	jiao4/jiao1
1263	酵	jiao4
1264	轿	jiao4
1265	较	jiao4
1266	叫	jiao4
1267	窖	jiao4/zao4
1268	揭	jie1/qi4/he2
1269	接	jie1/xie2/sha4/cha1
1270	皆	jie1
1271	秸	jie1/ji2
1272	街	jie1
1273	阶	jie1
1274	截	jie2
1275	劫	jie2
1276	节	jie2/jie1
1277	桔	ju2/jie2/xie2
1278	杰	jie2
1279	捷	jie2/qie4/cha1
1280	睫	jie2/she4
1281	竭	jie2
1282	洁	jie2/ji2
1283	结	jie2/jie1
1284	解	jie3/jie4/xie4
1285	姐	jie3/ju4/xu4/zu1
1286	戒	jie4
1287	藉	ji2/jie4
1288	芥	jie4/gai4
1289	界	jie4
1290	借	jie4
1291	介	jie4/ge4
1292	疥	jie4
1293	诫	jie4
1294	届	jie4
1295	巾	jin1
1296	筋	jin1/qian2
1297	斤	jin1
1298	金	jin1/jin4
1299	今	jin1
1300	津	jin1
1301	襟	jin1
1302	紧	jin3
1303	锦	jin3
1304	仅	jin3/fu4/nu2/jin4
1305	谨	jin3
1306	进	jin4
1307	靳	jin4
1308	晋	jin4
1309	禁	jin4/jin1
1310	近	jin4
1311	烬	jin4
1312	浸	jin4/qin1
1313	尽	jin3/jin4
1314	劲	jin4/jing4
1315	荆	jing1
1316	兢	jing1
1317	茎	jing1
1318	睛	jing1/jing3
1319	晶	jing1
1320	鲸	jing1
1321	京	jing1
1322	惊	jing1/liang2
1323	精	jing1/qing2/jing4
1324	粳	jing1
1325	经	jing1/jing4
1326	井	jing3/jing4
1327	警	jing3
1328	景	jing3/ying3
1329	颈	jing3/geng3
1330	静	jing4
1331	境	jing4
1332	敬	jing4
1333	镜	jing4
1334	径	jing4
1335	痉	jing4
1336	靖	jing4
1337	竟	jing4
1338	竞	jing4
1339	净	jing4/cheng1
1340	炯	jiong3
1341	窘	jiong3
1342	揪	jiu1
1343	究	jiu1/jiu4
1344	纠	jiu1
1345	玖	jiu3
1346	韭	jiu3
1347	久	jiu3
1348	灸	jiu3
1349	九	jiu3/jiu1
1350	酒	jiu3
1351	厩	jiu4
1352	救	jiu4/jiu1
1353	旧	jiu4
1354	臼	jiu4
1355	舅	jiu4
1356	咎	jiu4/gao1
1357	就	jiu4
1358	疚	jiu4
1359	鞠	ju1/qu1/qiong1
1360	拘	ju1/gou1/ju3/ju2
1361	狙	ju1
1362	疽	ju1/ju3
1363	居	ju1/ji1
1364	驹	ju1
1365	菊	ju2
1366	局	ju2
1367	咀	ju3/zui3
1368	矩	ju3
1369	举	ju3
1370	沮	ju3/ju1/ju4/jian1/zu3
1371	聚	ju4
1372	拒	ju4/ju3
1373	据	ju4/ju1
1374	巨	ju4/qu2
1375	具	ju4
1376	距	ju4
1377	踞	ju4
1378	锯	ju4/ju1
1379	俱	ju4/ju1
1380	句	ju4/gou1/gou4/qu2
1381	惧	ju4
1382	炬	ju4
1383	剧	ju4
1384	捐	juan1/yuan2
1385	鹃	juan1
1386	娟	juan1
1387	倦	juan4
1388	眷	juan4
1389	卷	juan3/juan4/quan2/quan1/gun3/jun4
1390	绢	juan4
1391	撅	jue1/jue4/jue2/gui4
1392	攫	jue2
1393	抉	jue2
1394	掘	jue2/ku1
1395	倔	jue2/jue4
1396	爵	jue2
1397	觉	jue2/jiao4
1398	决	jue2
1399	诀	jue2
1400	绝	jue2
1401	均	jun1/yun4
1402	菌	jun1/jun4
1403	钧	jun1
1404	军	jun1
1405	君	jun1
1406	峻	jun4
1407	俊	jun4/shun4/dun1
1408	竣	jun4
1409	浚	jun4/xun4/cun2
1410	郡	jun4
1411	骏	jun4
1412	喀	ka1/ke4/ke
1413	咖	ka1/jia1/ga1
1414	卡	ka3/qia3
1415	咯	ge1/luo4/ka3/ka1/lo
1416	开	kai1
1417	揩	kai1/jia2
1418	楷	kai3/jie4/jie1
1419	凯	kai3
1420	慨	kai3
1421	刊	kan1
1422	堪	kan1/chen3
1423	勘	kan1
1424	坎	kan3/kan4
1425	砍	kan3
1426	看	kan4/kan1
1427	康	kang1/kang4
1428	慷	kang1
1429	糠	kang1
1430	扛	kang2/gang1
1431	抗	kang4/gang1
1432	亢	kang4/gang1/geng1
1433	炕	kang4/hang1
1434	考	kao3
1435	拷	kao3
1436	烤	kao3
1437	靠	kao4
1438	坷	ke3/ke1/jiong1
1439	苛	ke1/he1
1440	柯	ke1
1441	棵	ke1/kuan3/ke3
1442	磕	ke1/ke3
1443	颗	ke1
1444	科	ke1/ke4
1445	壳	ke2/qiao4
1446	咳	hai1/hai2/ke2/gai1
1447	可	ke3/ge1/ke4
1448	渴	ke3/jie2/kai4/he2
1449	克	ke4
1450	刻	ke4/kei1
1451	客	ke4/qia4
1452	课	ke4
1453	肯	ken3
1454	啃	ken3
1455	垦	ken3/yin2
1456	恳	ken3
1457	坑	keng1/kang4
1458	吭	keng1/hang2/hang4
1459	空	kong1/kong3/kong4
1460	恐	kong3
1461	孔	kong3
1462	控	kong4/kong1/qiang1
1463	抠	kou1
1464	口	kou3
1465	扣	kou4
1466	寇	kou4
1467	枯	ku1/gu1
1468	哭	ku1
1469	窟	ku1
1470	苦	ku3/gu3/hu4
1471	酷	ku4
1472	库	ku4
1473	裤	ku4
1474	夸	kua1/kua4/kua3
1475	垮	kua3
1476	挎	kua4/ku1/kou1
1477	跨	kua4/ku4/kua1/kua3
1478	胯	kua4/kua3
1479	块	kuai4/yue2
1480	筷	kuai4
1481	侩	kuai4
1482	快	kuai4
1483	宽	kuan1
1484	款	kuan3/xin1
1485	匡	kuang1/wang1
1486	筐	kuang1
1487	狂	kuang2/jue2
1488	框	kuang1/kuang4/kuang2
1489	矿	kuang4
1490	眶	kuang4
1491	旷	kuang4
1492	况	kuang4
1493	亏	kui1/yu2
1494	盔	kui1
1495	岿	kui1
1496	窥	kui1
1497	葵	kui2
1498	奎	kui2/kui3
1499	魁	kui2/kui3/kuai4
1500	傀	gui1/kuai4/kui3
1501	馈	kui4
1502	愧	kui4
1503	溃	kui4/hui4
1504	坤	kun1
1505	昆	kun1/hun2/kun4
1506	捆	kun3/hun2
1507	困	kun4
1508	括	kuo4/gua1
1509	扩	kuo4
1510	廓	kuo4
1511	阔	kuo4
1512	垃	la1/la
1513	拉	la1/la2/la3/la4/la
1514	喇	la3/la2/la1/la
1515	蜡	la4/qu4/zha4/ji2
1516	腊	la4/xi1
1517	辣	la4
1518	啦	la/la1
1519	莱	lai2
1520	来	lai2
1521	赖	lai4
1522	蓝	lan2/la
1523	婪	lan2/lan3
1524	栏	lan2
1525	拦	lan2
1526	篮	lan2
1527	阑	lan2
1528	兰	lan2
1529	澜	lan2
1530	谰	lan2
1531	揽	lan3
1532	览	lan3
1533	懒	lan3
1534	缆	lan3
1535	烂	lan4
1536	滥	lan4
1537	琅	lang2/lang4
1538	榔	lang2/lang3
1539	狼	lang2/lang3/lang4/hang3
1540	廊	lang2
1541	郎	lang2/lang4
1542	朗	lang3
1543	浪	lang4/lang2
1544	捞	lao1
1545	劳	lao2
1546	牢	lao2/lao4/lou2
1547	老	lao3
1548	佬	lao3/liao2
1549	姥	lao3/mu3
1550	酪	lao4/luo4/lu4
1551	烙	lao4/luo4
1552	涝	lao4
1553	勒	lei1/le4/lei
1554	乐	le4/yue4
1555	雷	lei2/lei4
1556	镭	lei2
1557	蕾	lei3
1558	磊	lei3
1559	累	lei4/lei3/lei2/lv4/lie4
1560	儡	lei3/lei2/lei4
1561	垒	lei3
1562	擂	lei2/lei4/lei1
1563	肋	le1/lei4/jin1
1564	类	lei4
1565	泪	lei4
1566	棱	leng2/leng4/leng1/ling2/cheng1
1567	楞	leng2/leng4
1568	冷	leng3/ling2/ling3
1569	厘	li2/chan2
1570	梨	li2
1571	犁	li2
1572	黎	li2
1573	篱	li2
1574	狸	li2
1575	离	li2/chi1
1576	漓	li2
1577	理	li3
1578	李	li3
1579	里	li3/li
1580	鲤	li3
1581	礼	li3
1582	莉	li4/li2/chi2
1583	荔	li4
1584	吏	li4
1585	栗	li4/lie4
1586	丽	li4/li2
1587	厉	li4
1588	励	li4
1589	砾	li4
1590	历	li4
1591	利	li4
1592	傈	li4
1593	例	li4/lie4
1594	俐	li4
1595	痢	li4
1596	立	li4/wei4
1597	粒	li4
1598	沥	li4
1599	隶	li4/dai4/yi4/di4
1600	力	li4
1601	璃	li2
1602	哩	li1/li4/li/li3/mai2/ying1
1603	俩	lia3/liang3
1604	联	lian2
1605	莲	lian2
1606	连	lian2
1607	镰	lian2
1608	廉	lian2
1609	怜	lian2/ling2/ling3
1610	涟	lian2
1611	帘	lian2/chen2
1612	敛	lian3
1613	脸	lian3
1614	链	lian4
1615	恋	lian4
1616	炼	lian4
1617	练	lian4
1618	粮	liang2
1619	凉	liang2/liang4
1620	梁	liang2
1621	粱	liang2
1622	良	liang2/liang3
1623	两	liang3
1624	辆	liang4
1625	量	liang4/liang2
1626	晾	liang4
1627	亮	liang4/liang2
1628	谅	liang4
1629	撩	liao1/liao2/liao3/lao4/liao4
1630	聊	liao2/liu2
1631	僚	liao2/liao3/lao3
1632	疗	liao2
1633	燎	liao2/liao3/liao4
1634	寥	liao2
1635	辽	liao2
1636	潦	lao3/lao4/lao2/liao2/liao3
1637	了	le/liao3/liao4
1638	撂	liao4
1639	镣	liao4
1640	廖	liao4/liao2
1641	料	liao4/liao2
1642	列	lie4/li4
1643	裂	lie4/lie3
1644	烈	lie4
1645	劣	lie4
1646	猎	lie4/xi1/que4
1647	琳	lin2
1648	林	lin2
1649	磷	lin2/lin4/lin3/ling2
1650	霖	lin2
1651	临	lin2
1652	邻	lin2
1653	鳞	lin2
1654	淋	lin2/lin4
1655	凛	lin3
1656	赁	lin4
1657	吝	lin4
1658	拎	lin1/ling1
1659	玲	ling2
1660	菱	ling2
1661	零	ling2/lian2
1662	龄	ling2
1663	铃	ling2
1664	伶	ling2
1665	羚	ling2
1666	凌	ling2/ling4
1667	灵	ling2
1668	陵	ling2
1669	岭	ling3/ling2
1670	领	ling3
1671	另	ling4
1672	令	ling4/ling2/lian2/ling3
1673	溜	liu1/liu4/liu2
1674	琉	liu2
1675	榴	liu2
1676	硫	liu2/chu4
1677	馏	liu2/liu4
1678	留	liu2/liu4/liu3
1679	刘	liu2
1680	瘤	liu2
1681	流	liu2
1682	柳	liu3
1683	六	liu4/lu4
1684	龙	long2
1685	聋	long2
1686	咙	long2
1687	笼	long2/long3
1688	窿	long2
1689	隆	long2/long1
1690	垄	long3
1691	拢	long3
1692	陇	long3
1693	楼	lou2
1694	娄	lou2
1695	搂	lou3/lou1
1696	篓	lou3
1697	漏	lou4/lou2
1698	陋	lou4
1699	芦	lu2/hu4/lu3
1700	卢	lu2
1701	颅	lu2
1702	庐	lu2
1703	炉	lu2
1704	掳	lu3
1705	卤	lu3/xi1
1706	虏	lu3
1707	鲁	lu3
1708	麓	lu4
1709	碌	lu4/luo4/liu4
1710	露	lu4/lou4
1711	路	lu4/luo4
1712	赂	lu4
1713	鹿	lu4/lv2
1714	潞	lu4
1715	禄	lu4
1716	录	lu4
1717	陆	lu4/liu4
1718	戮	lu4
1719	驴	lv2
1720	吕	lv3
1721	铝	lv3
1722	侣	lv3
1723	旅	lv3
1724	履	lv3
1725	屡	lv3
1726	缕	lv3
1727	虑	lv4/bi4
1728	氯	lv4
1729	律	lv4
1730	率	lv4/shuai4/lve
1731	滤	lv4
1732	绿	lv4/lu4
1733	峦	luan2
1734	挛	luan2
1735	孪	luan2
1736	滦	luan2
1737	卵	luan3/kun1
1738	乱	luan4
1739	掠	lve4/lve3
1740	略	lve4
1741	抡	lun1/lun2
1742	轮	lun2
1743	伦	lun2
1744	仑	lun2
1745	沦	lun2
1746	纶	lun2/guan1
1747	论	lun4/lun2
1748	萝	luo2
1749	螺	luo2
1750	罗	luo2
1751	逻	luo2
1752	锣	luo2
1753	箩	luo2
1754	骡	luo2
1755	裸	luo3
1756	落	luo4/la4/lao4/luo1
1757	洛	luo4
1758	骆	luo4
1759	络	luo4/lao4
1760	妈	ma1
1761	麻	ma2/ma1
1762	玛	ma3
1763	码	ma3
1764	蚂	ma3/ma1/ma4
1765	马	ma3
1766	骂	ma4
1767	嘛	ma/ma2
1768	吗	ma/ma2/ma3
1769	埋	mai2/man2
1770	买	mai3
1771	麦	mai4
1772	卖	mai4
1773	迈	mai4
1774	脉	mai4/mo4
1775	瞒	man2
1776	馒	man2
1777	蛮	man2
1778	满	man3
1779	蔓	man4/wan4/man2
1780	曼	man4
1781	慢	man4/man2
1782	漫	man4
1783	谩	man2/man4
1784	芒	mang2/huang1/huang3/wang2
1785	茫	mang2/huang3
1786	盲	mang2
1787	氓	mang2/meng2
1788	忙	mang2
1789	莽	mang3/mang2
1790	猫	mao1/miao2/mao2
1791	茅	mao2
1792	锚	mao2
1793	毛	mao2/mao4
1794	矛	mao2
1795	铆	mao3
1796	卯	mao3
1797	茂	mao4
1798	冒	mao4/mo4
1799	帽	mao4
1800	貌	mao4/mo4
1801	贸	mao4
1802	么	me/yao1/mo2/ma
1803	玫	mei2
1804	枚	mei2
1805	梅	mei2
1806	酶	mei2
1807	霉	mei2
1808	煤	mei2
1809	没	mei2/mo4/me
1810	眉	mei2
1811	媒	mei2/mei4
1812	镁	mei3
1813	每	mei3
1814	美	mei3
1815	昧	mei4/wen3/mo4
1816	寐	mei4
1817	妹	mei4
1818	媚	mei4
1819	门	men2
1820	闷	men4/men1
1821	们	men
1822	萌	meng2/ming2
1823	蒙	meng2/meng3/meng1
1824	檬	meng2
1825	盟	meng2/meng4/ming2
1826	锰	meng3
1827	猛	meng3
1828	梦	meng4
1829	孟	meng4
1830	眯	mi1/mi3/mi4/mi2
1831	醚	mi2
1832	靡	mi2/mi3/ma2
1833	糜	mi2/mei2
1834	迷	mi2/mi4
1835	谜	mi2/mei4
1836	弥	mi2
1837	米	mi3
1838	秘	mi4/bi4/bie2
1839	觅	mi4
1840	泌	mi4/bi4
1841	蜜	mi4
1842	密	mi4
1843	幂	mi4
1844	棉	mian2
1845	眠	mian2/mian3/min3
1846	绵	mian2
1847	冕	mian3
1848	免	mian3/wen4/wan3
1849	勉	mian3
1850	娩	mian3/wan3/wen4
1851	缅	mian3
1852	面	mian4
1853	苗	miao2
1854	描	miao2/mao4
1855	瞄	miao2
1856	藐	miao3/mo4
1857	秒	miao3
1858	渺	miao3
1859	庙	miao4
1860	妙	miao4/miao3
1861	蔑	mie4
1862	灭	mie4
1863	民	min2
1864	抿	min3
1865	皿	min3/ming3
1866	敏	min3
1867	悯	min3
1868	闽	min3
1869	明	ming2/meng4
1870	螟	ming2
1871	鸣	ming2
1872	铭	ming2
1873	名	ming2/ming4
1874	命	ming4
1875	谬	miu4
1876	摸	mo1/mo2
1877	摹	mo2/mo1
1878	蘑	mo2
1879	模	mo2/mu2
1880	膜	mo2
1881	磨	mo2/mo4
1882	摩	mo2/mi2/ma1
1883	魔	mo2
1884	抹	mo3/mo4/ma1
1885	末	mo4/me
1886	莫	mo4/mu4
1887	墨	mo4/mei4
1888	默	mo4
1889	沫	mo4
1890	漠	mo4
1891	寞	mo4
1892	陌	mo4
1893	谋	mou2
1894	牟	mou2/mao4/mu4
1895	某	mou3/mei2
1896	拇	mu3
1897	牡	mu3
1898	亩	mu3
1899	姆	mu3
1900	母	mu3/mu2/wu3/wu2
1901	墓	mu4
1902	暮	mu4
1903	幕	mu4/man4
1904	募	mu4/bo2
1905	慕	mu4
1906	木	mu4
1907	目	mu4
1908	睦	mu4
1909	牧	mu4
1910	穆	mu4
1911	拿	na2
1912	哪	na3/nuo2/na/nai3/na4/nie4/ne2/nei3
1913	呐	na4/ne4/na/nuo4/ne
1914	钠	na4
1915	那	na4/nuo2/nuo4/nei4/na3/nei3/ne2/na1/nai3/ne4
1916	娜	na4/nuo2
1917	纳	na4
1918	氖	nai3
1919	乃	nai3/ai3
1920	奶	nai3
1921	耐	nai4/neng2
1922	奈	nai4
1923	南	nan2/na1
1924	男	nan2
1925	难	nan2/nan4
1926	囊	nang2/nang1
1927	挠	nao2
1928	脑	nao3
1929	恼	nao3
1930	闹	nao4
1931	淖	nao4/zhao4/zhuo1/chuo4
1932	呢	ne/ni2/ni3/ni1
1933	馁	nei3
1934	内	nei4/na4/rui4
1935	嫩	nen4
1936	能	neng2/tai2/nai2/nai4/xiong2
1937	妮	ni1/ni2
1938	霓	ni2
1939	倪	ni2/ni4/nie4
1940	泥	ni2/ni4/ni3/nie4/ning4
1941	尼	ni2/ni3
1942	拟	ni3
1943	你	ni3
1944	匿	ni4/te4
1945	腻	ni4
1946	逆	ni4
1947	溺	ni4/ruo4/niao4
1948	蔫	nian1/yan1/yan4
1949	拈	nian1/nian3/dian1
1950	年	nian2/ning4
1951	碾	nian3
1952	撵	nian3
1953	捻	nian3/nie1/nian1
1954	念	nian4
1955	娘	niang2
1956	酿	niang4/niang2
1957	鸟	niao3/diao3
1958	尿	niao4/sui1
1959	捏	nie1
1960	聂	nie4
1961	孽	nie4
1962	啮	nie4
1963	镊	nie4
1964	镍	nie4
1965	涅	nie4
1966	您	nin2
1967	柠	ning2/chu3/zhu4
1968	狞	ning2
1969	凝	ning2
1970	宁	ning2/zhu4/ning4
1971	拧	ning2/ning3/ning4
1972	泞	ning4/zhu4
1973	牛	niu2
1974	扭	niu3/chou3/zhou3/zhou4
1975	钮	niu3
1976	纽	niu3
1977	脓	nong2
1978	浓	nong2
1979	农	nong2
1980	弄	nong4/long4
1981	奴	nu2
1982	努	nu3
1983	怒	nu4
1984	女	nv3/nv4/ru3
1985	暖	nuan3/xuan1
1986	虐	nve4
1987	疟	nve4/yao4
1988	挪	nuo2
1989	懦	nuo4
1990	糯	nuo4
1991	诺	nuo4
1992	哦	o2/e2/o4
1993	欧	ou1
1994	鸥	ou1
1995	殴	ou1
1996	藕	ou3
1997	呕	ou3/ou4
1998	偶	ou3
1999	沤	ou1/ou4
2000	啪	pa1
2001	趴	pa1
2002	爬	pa2
2003	帕	pa4/mo4
2004	怕	pa4/bo2
2005	琶	pa2
2006	拍	pai1/bo2
2007	排	pai2/bai4/pai3
2008	牌	pai2
2009	徘	pai2
2010	湃	pai4/ba2
2011	派	pai4/mai4/bai4/pa1
2012	攀	pan1
2013	潘	pan1/pan4/bo1/pan2/fan1
2014	盘	pan2
2015	磐	pan2
2016	盼	pan4/fen2
2017	畔	pan4
2018	判	pan4
2019	叛	pan4
2020	乓	pang1
2021	庞	pang2
2022	旁	pang2/peng1/beng1/bang4
2023	耪	pang3
2024	胖	pang4/pan4/pan2
2025	抛	pao1
2026	咆	pao2
2027	刨	pao2/bao4
2028	炮	pao4/pao2/bao1
2029	袍	pao2/bao4
2030	跑	pao3/pao2/bo2
2031	泡	pao4/pao1/pao2
2032	呸	pei1
2033	胚	pei1
2034	培	pei2/pou3/pi1
2035	裴	pei2/fei2
2036	赔	pei2
2037	陪	pei2
2038	配	pei4
2039	佩	pei4
2040	沛	pei4
2041	喷	pen1/pen4
2042	盆	pen2
2043	砰	peng1/ping1/peng4
2044	抨	peng1/beng1
2045	烹	peng1
2046	澎	peng1/peng2
2047	彭	peng2/pang2/bang1/peng1
2048	蓬	peng2/peng4
2049	棚	peng2
2050	硼	peng2/peng1
2051	篷	peng2
2052	膨	peng2/peng4
2053	朋	peng2
2054	鹏	peng2
2055	捧	peng3/feng4
2056	碰	peng4
2057	坯	pi1/huai4
2058	砒	pi1
2059	霹	pi1
2060	批	pi1/pi2
2061	披	pi1
2062	劈	pi1/pi3
2063	琵	pi2
2064	毗	pi2
2065	啤	pi2
2066	脾	pi2/pai2/bi4/pi4
2067	疲	pi2
2068	皮	pi2
2069	匹	pi3
2070	痞	pi3
2071	僻	pi4
2072	屁	pi4
2073	譬	pi4
2074	篇	pian1
2075	偏	pian1
2076	片	pian4/pian1/pan4
2077	骗	pian4
2078	飘	piao1
2079	漂	piao4/piao1/piao3/biao1
2080	瓢	piao2
2081	票	piao4/piao1
2082	撇	pie1/bie1/pie3
2083	瞥	pie1/bi4
2084	拼	pin1/bing4
2085	频	pin2
2086	贫	pin2
2087	品	pin3
2088	聘	pin4/ping4
2089	乒	ping1
2090	坪	ping2
2091	苹	ping2/peng1
2092	萍	ping2
2093	平	ping2/pian2/bing4/beng1
2094	凭	ping2
2095	瓶	ping2
2096	评	ping2
2097	屏	ping2/bing3/bing4/bing1
2098	坡	po1
2099	泼	po1
2100	颇	po3/po1
2101	婆	po2
2102	破	po4
2103	魄	po4/bo2/tuo4
2104	迫	po4/pai3
2105	粕	po4
2106	剖	pou1/po3
2107	扑	pu1/pi4
2108	铺	pu4/pu1
2109	仆	pu1/pu2
2110	莆	pu2/fu3
2111	葡	pu2/bei4
2112	菩	pu2/bei4/bo2
2113	蒲	pu2/bo2
2114	埔	bu4/pu3
2115	朴	pu3/po4/pu1/po1/piao2
2116	圃	pu3
2117	普	pu3
2118	浦	pu3
2119	谱	pu3
2120	曝	pu4
2121	瀑	pu4/bao4/bo2
2122	期	qi1/ji1
2123	欺	qi1
2124	栖	qi1/xi1
2125	戚	qi1/cu4
2126	妻	qi1/qi4
2127	七	qi1/qi2
2128	凄	qi1
2129	漆	qi1/qie4
2130	柒	qi1
2131	沏	qi1/qie4
2132	其	qi2/ji1/ji4
2133	棋	qi2/ji1
2134	奇	qi2/ji1/ai3/yi3
2135	歧	qi2
2136	畦	qi2
2137	崎	qi2/qi3/yi1
2138	脐	qi2
2139	齐	qi2/ji4
2140	旗	qi2
2141	祈	qi2/gui3
2142	祁	qi2/zhi3
2143	骑	qi2
2144	起	qi3
2145	岂	qi3
2146	乞	qi3/qi4
2147	企	qi3
2148	启	qi3
2149	契	qi4/xie4/qie4/jie2
2150	砌	qi4/qie4
2151	器	qi4
2152	气	qi4/qi3
2153	迄	qi4
2154	弃	qi4
2155	汽	qi4/gai4/yi3
2156	泣	qi4/li4/se4
2157	讫	qi4
2158	掐	qia1
2159	洽	qia4/he2
2160	牵	qian1
2161	扦	qian1
2162	钎	qian1
2163	铅	qian1/yan2
2164	千	qian1
2165	迁	qian1
2166	签	qian1
2167	仟	qian1
2168	谦	qian1
2169	乾	qian2/gan1
2170	黔	qian2
2171	钱	qian2
2172	钳	qian2
2173	前	qian2/qian3/jian3
2174	潜	qian2
2175	遣	qian3/qian4
2176	浅	qian3/jian1
2177	谴	qian3
2178	堑	qian4
2179	嵌	qian4/han3/kan4
2180	欠	qian4
2181	歉	qian4
2182	枪	qiang1
2183	呛	qiang1/qiang4
2184	腔	qiang1/kong4
2185	羌	qiang1
2186	墙	qiang2
2187	蔷	qiang2
2188	强	qiang2/qiang3/jiang4
2189	抢	qiang3/qiang1
2190	橇	qiao1
2191	锹	qiao1
2192	敲	qiao1
2193	悄	qiao1/qiao3/qiao4
2194	桥	qiao2
2195	瞧	qiao2
2196	乔	qiao2
2197	侨	qiao2
2198	巧	qiao3
2199	鞘	qiao4/shao1
2200	撬	qiao4
2201	翘	qiao4/qiao2
2202	峭	qiao4
2203	俏	qiao4/xiao4/xiao1
2204	窍	qiao4
2205	切	qie4/qie1/qi4
2206	茄	jia1/qie2
2207	且	qie3/ju1/cu2
2208	怯	qie4
2209	窃	qie4
2210	钦	qin1
2211	侵	qin1/qin3
2212	亲	qin1/qing4
2213	秦	qin2
2214	琴	qin2
2215	勤	qin2/qi2
2216	芹	qin2
2217	擒	qin2
2218	禽	qin2
2219	寝	qin3
2220	沁	qin4
2221	青	qing1/jing1
2222	轻	qing1
2223	氢	qing1
2224	倾	qing1
2225	卿	qing1
2226	清	qing1/qing4
2227	擎	qing2
2228	晴	qing2
2229	氰	qing2
2230	情	qing2
2231	顷	qing3
2232	请	qing3
2233	庆	qing4
2234	琼	qiong2
2235	穷	qiong2
2236	秋	qiu1
2237	丘	qiu1
2238	邱	qiu1
2239	球	qiu2
2240	求	qiu2
2241	囚	qiu2
2242	酋	qiu2
2243	泅	qiu2/you1
2244	趋	qu1
2245	区	qu1/ou1
2246	蛆	qu1/ju1
2247	曲	qu1/qu3
2248	躯	qu1
2249	屈	qu1/jue2/que4/ju2
2250	驱	qu1
2251	渠	qu2/ju4
2252	取	qu3/qu1
2253	娶	qu3/ju1/shu1
2254	龋	qu3
2255	趣	qu4/cu4/qu1/cou3/zou1
2256	去	qu4/qu1
2257	圈	quan1/juan4/juan1/quan2/juan3
2258	颧	quan2
2259	权	quan2
2260	醛	quan2/chuo4
2261	泉	quan2
2262	全	quan2
2263	痊	quan2
2264	拳	quan2
2265	犬	quan3
2266	券	quan4/xuan4
2267	劝	quan4
2268	缺	que1/kui3
2269	炔	gui4/xue4/que1
2270	瘸	que2
2271	却	que4
2272	鹊	que4
2273	榷	que4
2274	确	que4
2275	雀	que4/qiao1/qiao3
2276	裙	qun2
2277	群	qun2
2278	然	ran2
2279	燃	ran2
2280	冉	ran3/nan2/dan1
2281	染	ran3
2282	瓤	rang2
2283	壤	rang3
2284	攘	rang3/rang4/ning2/xiang3
2285	嚷	rang3/rang1
2286	让	rang4
2287	饶	rao2
2288	扰	rao3/you4
2289	绕	rao4/rao3
2290	惹	re3/ruo4
2291	热	re4
2292	壬	ren2
2293	仁	ren2
2294	人	ren2
2295	忍	ren3/ren4
2296	韧	ren4
2297	任	ren4/ren2/lin4
2298	认	ren4
2299	刃	ren4
2300	妊	ren4/ren2
2301	纫	ren4
2302	扔	reng1/reng4
2303	仍	reng2
2304	日	ri4
2305	戎	rong2/reng1
2306	茸	rong1/rong2/rong3
2307	蓉	rong2
2308	荣	rong2
2309	融	rong2
2310	熔	rong2
2311	溶	rong2
2312	容	rong2/yong3
2313	绒	rong2
2314	冗	rong3
2315	揉	rou2
2316	柔	rou2
2317	肉	rou4/ru4
2318	茹	ru2
2319	蠕	ru2
2320	儒	ru2
2321	孺	ru2
2322	如	ru2
2323	辱	ru3
2324	乳	ru3
2325	汝	ru3
2326	入	ru4
2327	褥	ru4/nu4
2328	软	ruan3
2329	阮	ruan3/yuan2
2330	蕊	rui3/juan3
2331	瑞	rui4
2332	锐	rui4
2333	闰	run4
2334	润	run4
2335	若	ruo4/re2/re4/re3
2336	弱	ruo4
2337	撒	sa1/sa3
2338	洒	sa3/xi3/xian3/sen3/cui3/xun4
2339	萨	sa4
2340	腮	sai1
2341	鳃	sai1
2342	塞	sai1/se4/sai4
2343	赛	sai4
2344	三	san1
2345	叁	san1
2346	伞	san3
2347	散	san4/san3/san1
2348	桑	sang1
2349	嗓	sang3
